date,state,coalition,pct_05,pct_50,pct_95
2021-05-01,Schleswig-Holstein,fdp,3.0,4.0,5.0
2021-05-01,Schleswig-Holstein,gruene,6.0,8.0,9.0
2021-05-01,Schleswig-Holstein,linke,0.0,2.0,3.0
2021-05-01,Schleswig-Holstein,spd,4.0,5.0,7.0
2021-05-01,Thüringen,afd,1.0,5.0,8.0
2021-05-01,Thüringen,cdu,2.0,5.0,8.0
2021-05-01,Thüringen,fdp,1.0,2.0,3.0
2021-05-01,Thüringen,gruene,3.0,4.0,5.0
2021-05-01,Thüringen,linke,2.0,3.0,5.0
2021-05-01,Thüringen,spd,1.0,2.0,3.0
2021-05-02,National,afd,58.0,96.0,139.0
2021-05-02,National,cdu,166.0,204.0,236.0
2021-05-02,National,fdp,68.0,89.0,111.0
2021-05-02,National,gruene,152.0,192.0,225.0
2021-05-02,National,linke,45.0,63.0,83.0
2021-05-02,National,spd,99.0,123.0,144.0
2021-05-02,Baden-Württemberg,afd,0.0,11.0,28.0
2021-05-02,Baden-Württemberg,cdu,20.0,31.0,35.0
2021-05-02,Baden-Württemberg,fdp,10.0,13.0,17.0
2021-05-02,Baden-Württemberg,gruene,24.0,29.0,34.0
2021-05-02,Baden-Württemberg,linke,0.0,5.0,11.0
2021-05-02,Baden-Württemberg,spd,6.0,11.0,16.0
2021-05-02,Bayern,afd,0.0,14.0,34.0
2021-05-02,Bayern,cdu,38.0,43.0,46.0
2021-05-02,Bayern,fdp,9.0,13.0,18.0
2021-05-02,Bayern,gruene,25.0,31.0,37.0
2021-05-02,Bayern,linke,0.0,6.0,13.0
2021-05-02,Bayern,spd,7.0,13.0,19.0
2021-05-02,Berlin,afd,0.0,3.0,9.0
2021-05-02,Berlin,cdu,2.0,4.0,6.0
2021-05-02,Berlin,fdp,2.0,3.0,4.0
2021-05-02,Berlin,gruene,7.0,9.0,11.0
2021-05-02,Berlin,linke,4.0,6.0,7.0
2021-05-02,Berlin,spd,2.0,4.0,6.0
2021-05-02,Brandenburg,afd,1.0,5.0,10.0
2021-05-02,Brandenburg,cdu,3.0,5.0,10.0
2021-05-02,Brandenburg,fdp,1.0,2.0,3.0
2021-05-02,Brandenburg,gruene,4.0,5.0,6.0
2021-05-02,Brandenburg,linke,3.0,4.0,6.0
2021-05-02,Brandenburg,spd,2.0,3.0,4.0
2021-05-02,Bremen,afd,0.0,1.0,1.0
2021-05-02,Bremen,cdu,0.0,1.0,1.0
2021-05-02,Bremen,fdp,0.0,1.0,1.0
2021-05-02,Bremen,gruene,1.0,1.0,2.0
2021-05-02,Bremen,linke,0.0,1.0,1.0
2021-05-02,Bremen,spd,1.0,2.0,2.0
2021-05-02,Hamburg,afd,0.0,1.0,4.0
2021-05-02,Hamburg,cdu,2.0,2.0,4.0
2021-05-02,Hamburg,fdp,1.0,2.0,3.0
2021-05-02,Hamburg,gruene,4.0,5.0,6.0
2021-05-02,Hamburg,linke,1.0,2.0,3.0
2021-05-02,Hamburg,spd,2.0,3.0,6.0
2021-05-02,Hessen,afd,0.0,6.0,15.0
2021-05-02,Hessen,cdu,8.0,14.0,19.0
2021-05-02,Hessen,fdp,5.0,7.0,9.0
2021-05-02,Hessen,gruene,11.0,14.0,17.0
2021-05-02,Hessen,linke,1.0,4.0,7.0
2021-05-02,Hessen,spd,8.0,10.0,14.0
2021-05-02,Mecklenburg-Vorpommern,afd,0.0,3.0,5.0
2021-05-02,Mecklenburg-Vorpommern,cdu,2.0,5.0,6.0
2021-05-02,Mecklenburg-Vorpommern,fdp,1.0,1.0,2.0
2021-05-02,Mecklenburg-Vorpommern,gruene,2.0,3.0,4.0
2021-05-02,Mecklenburg-Vorpommern,linke,2.0,3.0,4.0
2021-05-02,Mecklenburg-Vorpommern,spd,1.0,2.0,2.0
2021-05-02,Niedersachsen,afd,0.0,6.0,19.0
2021-05-02,Niedersachsen,cdu,13.0,17.0,23.0
2021-05-02,Niedersachsen,fdp,5.0,8.0,11.0
2021-05-02,Niedersachsen,gruene,15.0,19.0,23.0
2021-05-02,Niedersachsen,linke,0.0,4.0,9.0
2021-05-02,Niedersachsen,spd,14.0,17.0,22.0
2021-05-02,Nordrhein-Westfalen,afd,0.0,14.0,40.0
2021-05-02,Nordrhein-Westfalen,cdu,27.0,37.0,49.0
2021-05-02,Nordrhein-Westfalen,fdp,17.0,23.0,29.0
2021-05-02,Nordrhein-Westfalen,gruene,30.0,38.0,46.0
2021-05-02,Nordrhein-Westfalen,linke,1.0,10.0,20.0
2021-05-02,Nordrhein-Westfalen,spd,27.0,34.0,42.0
2021-05-02,Rheinland-Pfalz,afd,0.0,4.0,11.0
2021-05-02,Rheinland-Pfalz,cdu,9.0,13.0,15.0
2021-05-02,Rheinland-Pfalz,fdp,3.0,4.0,6.0
2021-05-02,Rheinland-Pfalz,gruene,7.0,9.0,11.0
2021-05-02,Rheinland-Pfalz,linke,0.0,2.0,4.0
2021-05-02,Rheinland-Pfalz,spd,6.0,8.0,10.0
2021-05-02,Saarland,afd,0.0,1.0,2.0
2021-05-02,Saarland,cdu,1.0,3.0,4.0
2021-05-02,Saarland,fdp,0.0,1.0,1.0
2021-05-02,Saarland,gruene,2.0,2.0,3.0
2021-05-02,Saarland,linke,1.0,1.0,2.0
2021-05-02,Saarland,spd,2.0,2.0,3.0
2021-05-02,Sachsen,afd,4.0,11.0,18.0
2021-05-02,Sachsen,cdu,4.0,7.0,14.0
2021-05-02,Sachsen,fdp,2.0,4.0,5.0
2021-05-02,Sachsen,gruene,6.0,8.0,10.0
2021-05-02,Sachsen,linke,4.0,6.0,9.0
2021-05-02,Sachsen,spd,0.0,2.0,4.0
2021-05-02,Sachsen-Anhalt,afd,1.0,4.0,8.0
2021-05-02,Sachsen-Anhalt,cdu,3.0,7.0,9.0
2021-05-02,Sachsen-Anhalt,fdp,1.0,2.0,3.0
2021-05-02,Sachsen-Anhalt,gruene,3.0,4.0,5.0
2021-05-02,Sachsen-Anhalt,linke,2.0,3.0,5.0
2021-05-02,Sachsen-Anhalt,spd,1.0,2.0,3.0
2021-05-02,Schleswig-Holstein,afd,0.0,2.0,7.0
2021-05-02,Schleswig-Holstein,cdu,6.0,9.0,11.0
2021-05-02,Schleswig-Holstein,fdp,3.0,4.0,5.0
2021-05-02,Schleswig-Holstein,gruene,6.0,8.0,9.0
2021-05-02,Schleswig-Holstein,linke,0.0,2.0,3.0
2021-05-02,Schleswig-Holstein,spd,4.0,5.0,7.0
2021-05-02,Thüringen,afd,1.0,5.0,8.0
2021-05-02,Thüringen,cdu,2.0,5.0,8.0
2021-05-02,Thüringen,fdp,1.0,2.0,3.0
2021-05-02,Thüringen,gruene,3.0,4.0,5.0
2021-05-02,Thüringen,linke,2.0,3.0,5.0
2021-05-02,Thüringen,spd,1.0,2.0,3.0
2021-05-03,National,afd,58.0,96.0,139.0
2021-05-03,National,cdu,166.0,204.0,236.0
2021-05-03,National,fdp,67.0,89.0,111.0
2021-05-03,National,gruene,152.0,191.0,225.0
2021-05-03,National,linke,45.0,63.0,83.0
2021-05-03,National,spd,99.0,123.0,144.0
2021-05-03,Baden-Württemberg,afd,0.0,11.0,28.0
2021-05-03,Baden-Württemberg,cdu,20.0,31.0,35.0
2021-05-03,Baden-Württemberg,fdp,10.0,13.0,17.0
2021-05-03,Baden-Württemberg,gruene,24.0,29.0,34.0
2021-05-03,Baden-Württemberg,linke,0.0,5.0,11.0
2021-05-03,Baden-Württemberg,spd,6.0,11.0,16.0
2021-05-03,Bayern,afd,0.0,14.0,34.0
2021-05-03,Bayern,cdu,38.0,43.0,46.0
2021-05-03,Bayern,fdp,9.0,13.0,18.0
2021-05-03,Bayern,gruene,25.0,31.0,37.0
2021-05-03,Bayern,linke,0.0,6.0,13.0
2021-05-03,Bayern,spd,7.0,13.0,19.0
2021-05-03,Berlin,afd,0.0,3.0,9.0
2021-05-03,Berlin,cdu,2.0,4.0,6.0
2021-05-03,Berlin,fdp,2.0,3.0,4.0
2021-05-03,Berlin,gruene,7.0,9.0,11.0
2021-05-03,Berlin,linke,4.0,6.0,7.0
2021-05-03,Berlin,spd,2.0,4.0,6.0
2021-05-03,Brandenburg,afd,1.0,5.0,10.0
2021-05-03,Brandenburg,cdu,3.0,5.0,10.0
2021-05-03,Brandenburg,fdp,1.0,2.0,3.0
2021-05-03,Brandenburg,gruene,4.0,5.0,6.0
2021-05-03,Brandenburg,linke,3.0,4.0,6.0
2021-05-03,Brandenburg,spd,2.0,3.0,4.0
2021-05-03,Bremen,afd,0.0,1.0,1.0
2021-05-03,Bremen,cdu,0.0,1.0,1.0
2021-05-03,Bremen,fdp,0.0,1.0,1.0
2021-05-03,Bremen,gruene,1.0,1.0,2.0
2021-05-03,Bremen,linke,0.0,1.0,1.0
2021-05-03,Bremen,spd,1.0,2.0,2.0
2021-05-03,Hamburg,afd,0.0,1.0,4.0
2021-05-03,Hamburg,cdu,2.0,2.0,4.0
2021-05-03,Hamburg,fdp,1.0,2.0,3.0
2021-05-03,Hamburg,gruene,4.0,5.0,6.0
2021-05-03,Hamburg,linke,1.0,2.0,3.0
2021-05-03,Hamburg,spd,2.0,3.0,6.0
2021-05-03,Hessen,afd,0.0,6.0,15.0
2021-05-03,Hessen,cdu,8.0,14.0,19.0
2021-05-03,Hessen,fdp,5.0,7.0,9.0
2021-05-03,Hessen,gruene,11.0,14.0,17.0
2021-05-03,Hessen,linke,1.0,4.0,7.0
2021-05-03,Hessen,spd,8.0,10.0,14.0
2021-05-03,Mecklenburg-Vorpommern,afd,0.0,3.0,5.0
2021-05-03,Mecklenburg-Vorpommern,cdu,2.0,5.0,6.0
2021-05-03,Mecklenburg-Vorpommern,fdp,1.0,1.0,2.0
2021-05-03,Mecklenburg-Vorpommern,gruene,2.0,3.0,4.0
2021-05-03,Mecklenburg-Vorpommern,linke,2.0,3.0,4.0
2021-05-03,Mecklenburg-Vorpommern,spd,1.0,2.0,2.0
2021-05-03,Niedersachsen,afd,0.0,6.0,19.0
2021-05-03,Niedersachsen,cdu,13.0,17.0,23.0
2021-05-03,Niedersachsen,fdp,5.0,8.0,11.0
2021-05-03,Niedersachsen,gruene,15.0,19.0,23.0
2021-05-03,Niedersachsen,linke,0.0,4.0,9.0
2021-05-03,Niedersachsen,spd,14.0,17.0,22.0
2021-05-03,Nordrhein-Westfalen,afd,0.0,14.0,40.0
2021-05-03,Nordrhein-Westfalen,cdu,27.0,37.0,50.0
2021-05-03,Nordrhein-Westfalen,fdp,17.0,23.0,29.0
2021-05-03,Nordrhein-Westfalen,gruene,29.0,38.0,46.0
2021-05-03,Nordrhein-Westfalen,linke,1.0,10.0,20.0
2021-05-03,Nordrhein-Westfalen,spd,27.0,34.0,42.0
2021-05-03,Rheinland-Pfalz,afd,0.0,4.0,11.0
2021-05-03,Rheinland-Pfalz,cdu,9.0,13.0,15.0
2021-05-03,Rheinland-Pfalz,fdp,3.0,4.0,6.0
2021-05-03,Rheinland-Pfalz,gruene,7.0,9.0,11.0
2021-05-03,Rheinland-Pfalz,linke,0.0,2.0,4.0
2021-05-03,Rheinland-Pfalz,spd,6.0,8.0,10.0
2021-05-03,Saarland,afd,0.0,1.0,2.0
2021-05-03,Saarland,cdu,1.0,3.0,4.0
2021-05-03,Saarland,fdp,0.0,1.0,1.0
2021-05-03,Saarland,gruene,2.0,2.0,3.0
2021-05-03,Saarland,linke,1.0,1.0,2.0
2021-05-03,Saarland,spd,2.0,2.0,3.0
2021-05-03,Sachsen,afd,4.0,11.0,18.0
2021-05-03,Sachsen,cdu,4.0,7.0,14.0
2021-05-03,Sachsen,fdp,2.0,4.0,5.0
2021-05-03,Sachsen,gruene,6.0,8.0,10.0
2021-05-03,Sachsen,linke,4.0,6.0,9.0
2021-05-03,Sachsen,spd,0.0,2.0,4.0
2021-05-03,Sachsen-Anhalt,afd,1.0,4.0,8.0
2021-05-03,Sachsen-Anhalt,cdu,3.0,7.0,9.0
2021-05-03,Sachsen-Anhalt,fdp,1.0,2.0,3.0
2021-05-03,Sachsen-Anhalt,gruene,3.0,4.0,5.0
2021-05-03,Sachsen-Anhalt,linke,2.0,3.0,5.0
2021-05-03,Sachsen-Anhalt,spd,1.0,2.0,3.0
2021-05-03,Schleswig-Holstein,afd,0.0,2.0,7.0
2021-05-03,Schleswig-Holstein,cdu,7.0,9.0,11.0
2021-05-03,Schleswig-Holstein,fdp,3.0,4.0,5.0
2021-05-03,Schleswig-Holstein,gruene,6.0,8.0,9.0
2021-05-03,Schleswig-Holstein,linke,0.0,2.0,3.0
2021-05-03,Schleswig-Holstein,spd,4.0,5.0,7.0
2021-05-03,Thüringen,afd,1.0,5.0,8.0
2021-05-03,Thüringen,cdu,2.0,5.0,8.0
2021-05-03,Thüringen,fdp,1.0,2.0,3.0
2021-05-03,Thüringen,gruene,3.0,4.0,5.0
2021-05-03,Thüringen,linke,2.0,3.0,5.0
2021-05-03,Thüringen,spd,1.0,2.0,3.0
2021-05-04,National,afd,61.0,99.0,142.0
2021-05-04,National,cdu,166.0,202.0,232.0
2021-05-04,National,fdp,71.0,93.0,115.0
2021-05-04,National,gruene,157.0,191.0,221.0
2021-05-04,National,linke,44.0,62.0,82.0
2021-05-04,National,spd,102.0,123.0,143.0
2021-05-04,Baden-Württemberg,afd,0.0,12.0,28.0
2021-05-04,Baden-Württemberg,cdu,21.0,31.0,35.0
2021-05-04,Baden-Württemberg,fdp,10.0,14.0,18.0
2021-05-04,Baden-Württemberg,gruene,24.0,29.0,34.0
2021-05-04,Baden-Württemberg,linke,0.0,5.0,10.0
2021-05-04,Baden-Württemberg,spd,7.0,11.0,16.0
2021-05-04,Bayern,afd,0.0,14.0,35.0
2021-05-04,Bayern,cdu,38.0,43.0,46.0
2021-05-04,Bayern,fdp,9.0,14.0,19.0
2021-05-04,Bayern,gruene,25.0,31.0,36.0
2021-05-04,Bayern,linke,0.0,6.0,13.0
2021-05-04,Bayern,spd,7.0,13.0,19.0
2021-05-04,Berlin,afd,0.0,4.0,9.0
2021-05-04,Berlin,cdu,2.0,4.0,6.0
2021-05-04,Berlin,fdp,2.0,3.0,4.0
2021-05-04,Berlin,gruene,7.0,9.0,10.0
2021-05-04,Berlin,linke,4.0,5.0,7.0
2021-05-04,Berlin,spd,2.0,4.0,6.0
2021-05-04,Brandenburg,afd,1.0,5.0,10.0
2021-05-04,Brandenburg,cdu,3.0,5.0,9.0
2021-05-04,Brandenburg,fdp,1.0,2.0,3.0
2021-05-04,Brandenburg,gruene,4.0,5.0,6.0
2021-05-04,Brandenburg,linke,3.0,4.0,5.0
2021-05-04,Brandenburg,spd,2.0,3.0,4.0
2021-05-04,Bremen,afd,0.0,1.0,1.0
2021-05-04,Bremen,cdu,0.0,1.0,1.0
2021-05-04,Bremen,fdp,0.0,1.0,1.0
2021-05-04,Bremen,gruene,1.0,1.0,2.0
2021-05-04,Bremen,linke,0.0,1.0,1.0
2021-05-04,Bremen,spd,1.0,2.0,2.0
2021-05-04,Hamburg,afd,0.0,1.0,4.0
2021-05-04,Hamburg,cdu,2.0,2.0,3.0
2021-05-04,Hamburg,fdp,1.0,2.0,3.0
2021-05-04,Hamburg,gruene,4.0,5.0,6.0
2021-05-04,Hamburg,linke,1.0,2.0,3.0
2021-05-04,Hamburg,spd,2.0,4.0,6.0
2021-05-04,Hessen,afd,0.0,6.0,15.0
2021-05-04,Hessen,cdu,8.0,14.0,19.0
2021-05-04,Hessen,fdp,5.0,7.0,9.0
2021-05-04,Hessen,gruene,11.0,14.0,17.0
2021-05-04,Hessen,linke,1.0,4.0,7.0
2021-05-04,Hessen,spd,8.0,11.0,14.0
2021-05-04,Mecklenburg-Vorpommern,afd,0.0,3.0,5.0
2021-05-04,Mecklenburg-Vorpommern,cdu,2.0,5.0,6.0
2021-05-04,Mecklenburg-Vorpommern,fdp,1.0,1.0,2.0
2021-05-04,Mecklenburg-Vorpommern,gruene,2.0,3.0,4.0
2021-05-04,Mecklenburg-Vorpommern,linke,2.0,3.0,4.0
2021-05-04,Mecklenburg-Vorpommern,spd,1.0,2.0,2.0
2021-05-04,Niedersachsen,afd,0.0,7.0,19.0
2021-05-04,Niedersachsen,cdu,13.0,17.0,22.0
2021-05-04,Niedersachsen,fdp,5.0,8.0,11.0
2021-05-04,Niedersachsen,gruene,15.0,19.0,22.0
2021-05-04,Niedersachsen,linke,0.0,4.0,9.0
2021-05-04,Niedersachsen,spd,14.0,18.0,22.0
2021-05-04,Nordrhein-Westfalen,afd,0.0,15.0,41.0
2021-05-04,Nordrhein-Westfalen,cdu,27.0,37.0,49.0
2021-05-04,Nordrhein-Westfalen,fdp,18.0,23.0,30.0
2021-05-04,Nordrhein-Westfalen,gruene,30.0,38.0,45.0
2021-05-04,Nordrhein-Westfalen,linke,1.0,10.0,20.0
2021-05-04,Nordrhein-Westfalen,spd,27.0,35.0,42.0
2021-05-04,Rheinland-Pfalz,afd,0.0,4.0,11.0
2021-05-04,Rheinland-Pfalz,cdu,9.0,13.0,15.0
2021-05-04,Rheinland-Pfalz,fdp,3.0,5.0,6.0
2021-05-04,Rheinland-Pfalz,gruene,7.0,9.0,11.0
2021-05-04,Rheinland-Pfalz,linke,0.0,2.0,4.0
2021-05-04,Rheinland-Pfalz,spd,6.0,8.0,10.0
2021-05-04,Saarland,afd,0.0,1.0,3.0
2021-05-04,Saarland,cdu,1.0,3.0,4.0
2021-05-04,Saarland,fdp,1.0,1.0,1.0
2021-05-04,Saarland,gruene,2.0,2.0,3.0
2021-05-04,Saarland,linke,1.0,1.0,2.0
2021-05-04,Saarland,spd,2.0,2.0,3.0
2021-05-04,Sachsen,afd,4.0,11.0,18.0
2021-05-04,Sachsen,cdu,4.0,7.0,14.0
2021-05-04,Sachsen,fdp,2.0,4.0,5.0
2021-05-04,Sachsen,gruene,6.0,8.0,10.0
2021-05-04,Sachsen,linke,4.0,6.0,9.0
2021-05-04,Sachsen,spd,0.0,2.0,4.0
2021-05-04,Sachsen-Anhalt,afd,1.0,4.0,8.0
2021-05-04,Sachsen-Anhalt,cdu,3.0,7.0,9.0
2021-05-04,Sachsen-Anhalt,fdp,1.0,2.0,3.0
2021-05-04,Sachsen-Anhalt,gruene,3.0,4.0,5.0
2021-05-04,Sachsen-Anhalt,linke,2.0,3.0,5.0
2021-05-04,Sachsen-Anhalt,spd,1.0,2.0,3.0
2021-05-04,Schleswig-Holstein,afd,0.0,2.0,7.0
2021-05-04,Schleswig-Holstein,cdu,7.0,9.0,11.0
2021-05-04,Schleswig-Holstein,fdp,3.0,4.0,5.0
2021-05-04,Schleswig-Holstein,gruene,6.0,8.0,9.0
2021-05-04,Schleswig-Holstein,linke,0.0,2.0,3.0
2021-05-04,Schleswig-Holstein,spd,4.0,5.0,7.0
2021-05-04,Thüringen,afd,1.0,5.0,8.0
2021-05-04,Thüringen,cdu,2.0,5.0,8.0
2021-05-04,Thüringen,fdp,1.0,2.0,3.0
2021-05-04,Thüringen,gruene,3.0,4.0,5.0
2021-05-04,Thüringen,linke,2.0,3.0,5.0
2021-05-04,Thüringen,spd,1.0,2.0,3.0
2021-05-05,National,afd,59.0,96.0,139.0
2021-05-05,National,cdu,164.0,200.0,230.0
2021-05-05,National,fdp,72.0,93.0,114.0
2021-05-05,National,gruene,159.0,197.0,227.0
2021-05-05,National,linke,41.0,60.0,80.0
2021-05-05,National,spd,100.0,121.0,141.0
2021-05-05,Baden-Württemberg,afd,0.0,11.0,28.0
2021-05-05,Baden-Württemberg,cdu,19.0,30.0,35.0
2021-05-05,Baden-Württemberg,fdp,10.0,14.0,18.0
2021-05-05,Baden-Württemberg,gruene,25.0,30.0,34.0
2021-05-05,Baden-Württemberg,linke,0.0,5.0,10.0
2021-05-05,Baden-Württemberg,spd,6.0,11.0,16.0
2021-05-05,Bayern,afd,0.0,14.0,34.0
2021-05-05,Bayern,cdu,38.0,43.0,46.0
2021-05-05,Bayern,fdp,10.0,14.0,18.0
2021-05-05,Bayern,gruene,26.0,32.0,38.0
2021-05-05,Bayern,linke,0.0,5.0,12.0
2021-05-05,Bayern,spd,6.0,13.0,19.0
2021-05-05,Berlin,afd,0.0,3.0,9.0
2021-05-05,Berlin,cdu,2.0,4.0,6.0
2021-05-05,Berlin,fdp,2.0,3.0,4.0
2021-05-05,Berlin,gruene,7.0,9.0,11.0
2021-05-05,Berlin,linke,4.0,5.0,7.0
2021-05-05,Berlin,spd,2.0,4.0,6.0
2021-05-05,Brandenburg,afd,1.0,5.0,10.0
2021-05-05,Brandenburg,cdu,3.0,5.0,9.0
2021-05-05,Brandenburg,fdp,1.0,2.0,3.0
2021-05-05,Brandenburg,gruene,4.0,5.0,7.0
2021-05-05,Brandenburg,linke,2.0,4.0,5.0
2021-05-05,Brandenburg,spd,2.0,3.0,4.0
2021-05-05,Bremen,afd,0.0,1.0,1.0
2021-05-05,Bremen,cdu,0.0,1.0,1.0
2021-05-05,Bremen,fdp,0.0,1.0,1.0
2021-05-05,Bremen,gruene,1.0,2.0,2.0
2021-05-05,Bremen,linke,0.0,1.0,1.0
2021-05-05,Bremen,spd,1.0,2.0,2.0
2021-05-05,Hamburg,afd,0.0,1.0,4.0
2021-05-05,Hamburg,cdu,2.0,2.0,3.0
2021-05-05,Hamburg,fdp,1.0,2.0,3.0
2021-05-05,Hamburg,gruene,4.0,5.0,6.0
2021-05-05,Hamburg,linke,1.0,2.0,3.0
2021-05-05,Hamburg,spd,2.0,3.0,6.0
2021-05-05,Hessen,afd,0.0,6.0,15.0
2021-05-05,Hessen,cdu,8.0,13.0,19.0
2021-05-05,Hessen,fdp,5.0,7.0,9.0
2021-05-05,Hessen,gruene,12.0,15.0,17.0
2021-05-05,Hessen,linke,1.0,4.0,7.0
2021-05-05,Hessen,spd,8.0,10.0,13.0
2021-05-05,Mecklenburg-Vorpommern,afd,0.0,3.0,5.0
2021-05-05,Mecklenburg-Vorpommern,cdu,2.0,5.0,6.0
2021-05-05,Mecklenburg-Vorpommern,fdp,1.0,1.0,2.0
2021-05-05,Mecklenburg-Vorpommern,gruene,2.0,3.0,4.0
2021-05-05,Mecklenburg-Vorpommern,linke,2.0,3.0,3.0
2021-05-05,Mecklenburg-Vorpommern,spd,1.0,2.0,2.0
2021-05-05,Niedersachsen,afd,0.0,6.0,19.0
2021-05-05,Niedersachsen,cdu,13.0,17.0,22.0
2021-05-05,Niedersachsen,fdp,5.0,8.0,11.0
2021-05-05,Niedersachsen,gruene,15.0,19.0,23.0
2021-05-05,Niedersachsen,linke,0.0,4.0,8.0
2021-05-05,Niedersachsen,spd,14.0,17.0,21.0
2021-05-05,Nordrhein-Westfalen,afd,0.0,14.0,40.0
2021-05-05,Nordrhein-Westfalen,cdu,27.0,37.0,48.0
2021-05-05,Nordrhein-Westfalen,fdp,18.0,23.0,30.0
2021-05-05,Nordrhein-Westfalen,gruene,31.0,39.0,46.0
2021-05-05,Nordrhein-Westfalen,linke,1.0,10.0,19.0
2021-05-05,Nordrhein-Westfalen,spd,27.0,34.0,42.0
2021-05-05,Rheinland-Pfalz,afd,0.0,4.0,11.0
2021-05-05,Rheinland-Pfalz,cdu,9.0,13.0,15.0
2021-05-05,Rheinland-Pfalz,fdp,3.0,5.0,6.0
2021-05-05,Rheinland-Pfalz,gruene,7.0,9.0,11.0
2021-05-05,Rheinland-Pfalz,linke,0.0,2.0,4.0
2021-05-05,Rheinland-Pfalz,spd,6.0,8.0,10.0
2021-05-05,Saarland,afd,0.0,1.0,3.0
2021-05-05,Saarland,cdu,1.0,2.0,4.0
2021-05-05,Saarland,fdp,1.0,1.0,1.0
2021-05-05,Saarland,gruene,2.0,2.0,3.0
2021-05-05,Saarland,linke,1.0,1.0,2.0
2021-05-05,Saarland,spd,2.0,2.0,3.0
2021-05-05,Sachsen,afd,4.0,11.0,18.0
2021-05-05,Sachsen,cdu,4.0,7.0,14.0
2021-05-05,Sachsen,fdp,2.0,4.0,5.0
2021-05-05,Sachsen,gruene,7.0,9.0,11.0
2021-05-05,Sachsen,linke,4.0,6.0,8.0
2021-05-05,Sachsen,spd,0.0,2.0,4.0
2021-05-05,Sachsen-Anhalt,afd,1.0,4.0,8.0
2021-05-05,Sachsen-Anhalt,cdu,3.0,7.0,9.0
2021-05-05,Sachsen-Anhalt,fdp,1.0,2.0,3.0
2021-05-05,Sachsen-Anhalt,gruene,3.0,4.0,5.0
2021-05-05,Sachsen-Anhalt,linke,2.0,3.0,5.0
2021-05-05,Sachsen-Anhalt,spd,1.0,2.0,3.0
2021-05-05,Schleswig-Holstein,afd,0.0,2.0,7.0
2021-05-05,Schleswig-Holstein,cdu,6.0,9.0,11.0
2021-05-05,Schleswig-Holstein,fdp,3.0,4.0,5.0
2021-05-05,Schleswig-Holstein,gruene,7.0,8.0,10.0
2021-05-05,Schleswig-Holstein,linke,0.0,2.0,3.0
2021-05-05,Schleswig-Holstein,spd,4.0,5.0,7.0
2021-05-05,Thüringen,afd,1.0,5.0,8.0
2021-05-05,Thüringen,cdu,2.0,5.0,8.0
2021-05-05,Thüringen,fdp,1.0,2.0,3.0
2021-05-05,Thüringen,gruene,3.0,4.0,5.0
2021-05-05,Thüringen,linke,2.0,3.0,5.0
2021-05-05,Thüringen,spd,1.0,2.0,3.0
2021-05-06,National,afd,59.0,96.0,139.0
2021-05-06,National,cdu,164.0,200.0,230.0
2021-05-06,National,fdp,72.0,93.0,114.0
2021-05-06,National,gruene,159.0,196.0,227.0
2021-05-06,National,linke,41.0,60.0,80.0
2021-05-06,National,spd,100.0,121.0,141.0
2021-05-06,Baden-Württemberg,afd,0.0,11.0,28.0
2021-05-06,Baden-Württemberg,cdu,19.0,30.0,35.0
2021-05-06,Baden-Württemberg,fdp,10.0,14.0,18.0
2021-05-06,Baden-Württemberg,gruene,25.0,30.0,34.0
2021-05-06,Baden-Württemberg,linke,0.0,5.0,10.0
2021-05-06,Baden-Württemberg,spd,6.0,11.0,16.0
2021-05-06,Bayern,afd,0.0,14.0,34.0
2021-05-06,Bayern,cdu,38.0,43.0,46.0
2021-05-06,Bayern,fdp,10.0,14.0,18.0
2021-05-06,Bayern,gruene,26.0,32.0,38.0
2021-05-06,Bayern,linke,0.0,5.0,12.0
2021-05-06,Bayern,spd,6.0,13.0,19.0
2021-05-06,Berlin,afd,0.0,3.0,9.0
2021-05-06,Berlin,cdu,2.0,4.0,6.0
2021-05-06,Berlin,fdp,2.0,3.0,4.0
2021-05-06,Berlin,gruene,7.0,9.0,11.0
2021-05-06,Berlin,linke,4.0,5.0,7.0
2021-05-06,Berlin,spd,2.0,4.0,6.0
2021-05-06,Brandenburg,afd,1.0,5.0,10.0
2021-05-06,Brandenburg,cdu,3.0,5.0,9.0
2021-05-06,Brandenburg,fdp,1.0,2.0,3.0
2021-05-06,Brandenburg,gruene,4.0,5.0,7.0
2021-05-06,Brandenburg,linke,2.0,4.0,5.0
2021-05-06,Brandenburg,spd,2.0,3.0,4.0
2021-05-06,Bremen,afd,0.0,1.0,1.0
2021-05-06,Bremen,cdu,0.0,1.0,1.0
2021-05-06,Bremen,fdp,0.0,1.0,1.0
2021-05-06,Bremen,gruene,1.0,2.0,2.0
2021-05-06,Bremen,linke,0.0,1.0,1.0
2021-05-06,Bremen,spd,1.0,2.0,2.0
2021-05-06,Hamburg,afd,0.0,1.0,4.0
2021-05-06,Hamburg,cdu,2.0,2.0,3.0
2021-05-06,Hamburg,fdp,1.0,2.0,3.0
2021-05-06,Hamburg,gruene,4.0,5.0,6.0
2021-05-06,Hamburg,linke,1.0,2.0,3.0
2021-05-06,Hamburg,spd,2.0,3.0,6.0
2021-05-06,Hessen,afd,0.0,6.0,15.0
2021-05-06,Hessen,cdu,8.0,14.0,19.0
2021-05-06,Hessen,fdp,5.0,7.0,9.0
2021-05-06,Hessen,gruene,12.0,15.0,17.0
